ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 1 core
population-size: 100
with num. parameters: 338
Iteration 1/2000 -> Best Reward: -9.562, Current Reward: -9.562, Avg(Std)-Reward -16.364(3.739), Duration: 23.45 secs.
Aborted via Keyboard Interrupt.
ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 8 cores
population-size: 100
with num. parameters: 338
Iteration 144/2000 -> Best Reward: +21.812, Current Reward: +21.562, Avg(Std)-Reward -9.741(11.170), Duration: 3.40 secs.
Iteration 145/2000 -> Best Reward: +21.812, Current Reward: +19.875, Avg(Std)-Reward -7.899(12.627), Duration: 3.46 secs.
Iteration 146/2000 -> Best Reward: +21.812, Current Reward: +19.500, Avg(Std)-Reward -11.998(9.929), Duration: 3.46 secs.
Iteration 147/2000 -> Best Reward: +21.812, Current Reward: +20.062, Avg(Std)-Reward -8.001(13.062), Duration: 3.79 secs.
Iteration 148/2000 -> Best Reward: +22.812, Current Reward: +22.812, Avg(Std)-Reward -8.238(12.484), Duration: 3.46 secs.
Iteration 149/2000 -> Best Reward: +22.812, Current Reward: +20.500, Avg(Std)-Reward -8.483(12.924), Duration: 3.53 secs.
Iteration 150/2000 -> Best Reward: +23.000, Current Reward: +23.000, Avg(Std)-Reward -9.231(11.473), Duration: 4.11 secs.
Iteration 151/2000 -> Best Reward: +23.000, Current Reward: +17.188, Avg(Std)-Reward -9.084(11.977), Duration: 4.19 secs.
Iteration 152/2000 -> Best Reward: +23.000, Current Reward: +20.062, Avg(Std)-Reward -7.996(11.535), Duration: 3.53 secs.
Iteration 153/2000 -> Best Reward: +23.000, Current Reward: +19.500, Avg(Std)-Reward -7.917(12.094), Duration: 4.06 secs.
Iteration 154/2000 -> Best Reward: +23.000, Current Reward: +18.500, Avg(Std)-Reward -8.829(11.858), Duration: 3.51 secs.
Iteration 155/2000 -> Best Reward: +23.000, Current Reward: +21.000, Avg(Std)-Reward -7.549(12.199), Duration: 3.62 secs.
Iteration 156/2000 -> Best Reward: +25.125, Current Reward: +25.125, Avg(Std)-Reward -6.352(13.661), Duration: 3.49 secs.
Iteration 157/2000 -> Best Reward: +25.125, Current Reward: +24.875, Avg(Std)-Reward -5.494(13.426), Duration: 3.41 secs.
Iteration 158/2000 -> Best Reward: +25.125, Current Reward: +24.438, Avg(Std)-Reward -5.523(13.954), Duration: 3.59 secs.
Iteration 159/2000 -> Best Reward: +25.125, Current Reward: +24.688, Avg(Std)-Reward -6.654(13.489), Duration: 4.22 secs.
Iteration 160/2000 -> Best Reward: +25.125, Current Reward: +21.500, Avg(Std)-Reward -5.932(12.876), Duration: 3.52 secs.
Iteration 161/2000 -> Best Reward: +25.406, Current Reward: +25.406, Avg(Std)-Reward -5.258(13.333), Duration: 3.46 secs.
Iteration 162/2000 -> Best Reward: +25.406, Current Reward: +20.906, Avg(Std)-Reward -4.264(13.206), Duration: 3.40 secs.
Iteration 163/2000 -> Best Reward: +25.406, Current Reward: +19.844, Avg(Std)-Reward -5.998(13.732), Duration: 3.47 secs.
Iteration 164/2000 -> Best Reward: +25.406, Current Reward: +21.625, Avg(Std)-Reward -2.930(13.938), Duration: 3.60 secs.
Iteration 165/2000 -> Best Reward: +25.406, Current Reward: +21.875, Avg(Std)-Reward -4.879(13.939), Duration: 3.57 secs.
Iteration 166/2000 -> Best Reward: +25.406, Current Reward: +23.438, Avg(Std)-Reward -2.077(14.273), Duration: 3.68 secs.
Iteration 167/2000 -> Best Reward: +25.406, Current Reward: +24.250, Avg(Std)-Reward -4.731(14.510), Duration: 3.63 secs.
Iteration 168/2000 -> Best Reward: +25.406, Current Reward: +25.156, Avg(Std)-Reward -2.321(14.016), Duration: 3.97 secs.
Iteration 169/2000 -> Best Reward: +25.406, Current Reward: +25.031, Avg(Std)-Reward -1.810(13.895), Duration: 3.44 secs.
Iteration 170/2000 -> Best Reward: +27.031, Current Reward: +27.031, Avg(Std)-Reward -2.704(15.124), Duration: 3.63 secs.
Iteration 171/2000 -> Best Reward: +27.031, Current Reward: +26.500, Avg(Std)-Reward +0.778(13.893), Duration: 3.50 secs.
Iteration 172/2000 -> Best Reward: +27.031, Current Reward: +25.000, Avg(Std)-Reward +1.177(14.437), Duration: 3.48 secs.
Iteration 173/2000 -> Best Reward: +27.031, Current Reward: +24.969, Avg(Std)-Reward -4.723(13.857), Duration: 3.38 secs.
Iteration 174/2000 -> Best Reward: +27.031, Current Reward: +23.562, Avg(Std)-Reward -0.755(14.841), Duration: 3.47 secs.
Iteration 175/2000 -> Best Reward: +27.031, Current Reward: +22.312, Avg(Std)-Reward -3.796(14.196), Duration: 3.78 secs.
Iteration 176/2000 -> Best Reward: +27.031, Current Reward: +25.969, Avg(Std)-Reward -2.624(13.773), Duration: 3.91 secs.
Iteration 177/2000 -> Best Reward: +27.031, Current Reward: +26.312, Avg(Std)-Reward -0.117(15.220), Duration: 3.78 secs.
Iteration 178/2000 -> Best Reward: +27.031, Current Reward: +25.781, Avg(Std)-Reward -1.724(14.562), Duration: 3.59 secs.
Iteration 179/2000 -> Best Reward: +27.031, Current Reward: +23.062, Avg(Std)-Reward -1.296(13.711), Duration: 3.53 secs.
